Delito;SubDelito;Fecha;Hora;Victima;SubVictima;Edad;Genero;Nacionalidad;Provincia;Canton
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;22/10/2022;12:00:00 - 14:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;DESCONOCIDO;COSTA RICA;PUNTARENAS;PUNTARENAS
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;20/10/2022;15:00:00 - 17:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;HEREDIA;SANTO DOMINGO
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;18/10/2022;15:00:00 - 17:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;MUJER;COSTA RICA;LIMON;SIQUIRRES
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;23/10/2022;06:00:00 - 08:59:59;PERSONA;PEATON [PERSONA];Desconocido;HOMBRE;NICARAGUA;ALAJUELA;SAN CARLOS
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;25/10/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Menor de edad;DESCONOCIDO;COSTA RICA;ALAJUELA;SAN CARLOS
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;25/10/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;DESCONOCIDO;COSTA RICA;ALAJUELA;SAN CARLOS
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;6/8/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;LIMÓN
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;6/8/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;LIMÓN
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;26/10/2022;06:00:00 - 08:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Adulto Mayor;MUJER;COSTA RICA;SAN JOSE;GOICOECHEA
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;26/10/2022;18:00:00 - 20:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;SIQUIRRES
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;26/10/2022;12:00:00 - 14:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;ALAJUELA;SAN CARLOS
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;27/10/2022;18:00:00 - 20:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;DESCONOCIDO;COSTA RICA;PUNTARENAS;PUNTARENAS
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;20/10/2022;15:00:00 - 17:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;HEREDIA;SANTO DOMINGO
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;31/10/2022;21:00:00 - 23:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;SAN JOSE;ASERRÍ
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;31/10/2022;21:00:00 - 23:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;PUNTARENAS;PUNTARENAS
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;3/11/2022;03:00:00 - 05:59:59;PERSONA;MENOR DE EDAD [PERSONA];Menor de edad;HOMBRE;COSTA RICA;PUNTARENAS;PUNTARENAS
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;3/11/2022;06:00:00 - 08:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;GUANACASTE;TILARÁN
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;6/11/2022;21:00:00 - 23:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;GUANACASTE;CARRILLO
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;9/11/2022;00:00:00 - 02:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;SAN JOSE;PÉREZ ZELEDÓN
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;8/11/2022;21:00:00 - 23:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;HEREDIA;SARAPIQUÍ
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;8/11/2022;21:00:00 - 23:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;HEREDIA;SARAPIQUÍ
HOMICIDIO;DISCUSION/RI&#209;1/3/2022;18:00:00 - 20:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;MATINA
HOMICIDIO;DISCUSION/RI&#209;2/1/2022;21:00:00 - 23:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;HEREDIA;BARVA
HOMICIDIO;DISCUSION/RI&#209;5/1/2022;09:00:00 - 11:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;DESCONOCIDO;Desconocido;SAN JOSE;TIBÁS
HOMICIDIO;DISCUSION/RI&#209;10/1/2022;21:00:00 - 23:59:59;PERSONA;PEATON [PERSONA];Desconocido;HOMBRE;COSTA RICA;GUANACASTE;LIBERIA
HOMICIDIO;DISCUSION/RI&#209;15/1/2022;09:00:00 - 11:59:59;PERSONA;PRIVADO DE LIBERTAD [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;ALAJUELA;ALAJUELA
HOMICIDIO;DISCUSION/RI&#209;17/1/2022;03:00:00 - 05:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;GUANACASTE;LIBERIA
HOMICIDIO;DISCUSION/RI&#209;20/1/2022;03:00:00 - 05:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;SAN JOSE;PURISCAL
HOMICIDIO;DISCUSION/RI&#209;30/1/2022;00:00:00 - 02:59:59;PERSONA;PRIVADO DE LIBERTAD [PERSONA];Mayor de edad;DESCONOCIDO;COSTA RICA;ALAJUELA;ALAJUELA
HOMICIDIO;DISCUSION/RI&#209;4/2/2022;21:00:00 - 23:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Desconocido;HOMBRE;NICARAGUA;ALAJUELA;ALAJUELA
HOMICIDIO;DISCUSION/RI&#209;7/2/2022;15:00:00 - 17:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;MUJER;COSTA RICA;HEREDIA;HEREDIA
HOMICIDIO;DISCUSION/RI&#209;12/2/2022;06:00:00 - 08:59:59;PERSONA;PEATON [PERSONA];Menor de edad;HOMBRE;COSTA RICA;PUNTARENAS;BUENOS AIRES
HOMICIDIO;DISCUSION/RI&#209;12/2/2022;06:00:00 - 08:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;ALAJUELA;Valverde Vega
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;10/8/2022;18:00:00 - 20:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;LIMÓN
HOMICIDIO;DISCUSION/RI&#209;18/2/2022;18:00:00 - 20:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;NICARAGUA;SAN JOSE;SAN JOSÉ
HOMICIDIO;DISCUSION/RI&#209;19/2/2022;18:00:00 - 20:59:59;PERSONA;PRIVADO DE LIBERTAD [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;ALAJUELA;ALAJUELA
HOMICIDIO;DISCUSION/RI&#209;19/2/2022;18:00:00 - 20:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;SAN JOSE;ASERRÍ
HOMICIDIO;DISCUSION/RI&#209;26/2/2022;15:00:00 - 17:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;CARTAGO;CARTAGO
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;15/8/2022;03:00:00 - 05:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;LIMÓN
HOMICIDIO;DISCUSION/RI&#209;2/3/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Desconocido;HOMBRE;COSTA RICA;PUNTARENAS;COTO BRUS
HOMICIDIO;DISCUSION/RI&#209;6/3/2022;18:00:00 - 20:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;DESCONOCIDO;COSTA RICA;ALAJUELA;POÁS
HOMICIDIO;DISCUSION/RI&#209;7/3/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;PUNTARENAS;GARABITO
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;22/8/2022;18:00:00 - 20:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;LIMÓN
HOMICIDIO;DISCUSION/RI&#209;13/3/2022;00:00:00 - 02:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Desconocido;HOMBRE;Desconocido;SAN JOSE;SAN JOSÉ
HOMICIDIO;DISCUSION/RI&#209;17/3/2022;18:00:00 - 20:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;DESCONOCIDO;COSTA RICA;ALAJUELA;NARANJO
HOMICIDIO;DISCUSION/RI&#209;23/3/2022;09:00:00 - 11:59:59;PERSONA;PRIVADO DE LIBERTAD [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;ALAJUELA;ALAJUELA
HOMICIDIO;DISCUSION/RI&#209;26/3/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;GUANACASTE;SANTA CRUZ
HOMICIDIO;DISCUSION/RI&#209;27/3/2022;18:00:00 - 20:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;NICARAGUA;SAN JOSE;SAN JOSÉ
HOMICIDIO;DISCUSION/RI&#209;9/8/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;ALAJUELA;ALAJUELA
HOMICIDIO;DISCUSION/RI&#209;9/4/2022;06:00:00 - 08:59:59;PERSONA;FINQUERO [PERSONA];Mayor de edad;DESCONOCIDO;COSTA RICA;ALAJUELA;UPALA
HOMICIDIO;DISCUSION/RI&#209;17/4/2022;00:00:00 - 02:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;SAN JOSE;SAN JOSÉ
HOMICIDIO;DISCUSION/RI&#209;19/4/2022;21:00:00 - 23:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;ALAJUELA;ATENAS
HOMICIDIO;DISCUSION/RI&#209;21/4/2022;21:00:00 - 23:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;GUANACASTE;SANTA CRUZ
HOMICIDIO;DISCUSION/RI&#209;22/4/2022;09:00:00 - 11:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;NICARAGUA;ALAJUELA;SAN CARLOS
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;13/9/2022;06:00:00 - 08:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;LIMÓN
HOMICIDIO;DISCUSION/RI&#209;22/4/2022;00:00:00 - 02:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;DESCONOCIDO;COSTA RICA;CARTAGO;OREAMUNO
HOMICIDIO;DISCUSION/RI&#209;25/4/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Desconocido;HOMBRE;NICARAGUA;PUNTARENAS;GARABITO
HOMICIDIO;DISCUSION/RI&#209;30/4/2022;12:00:00 - 14:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;DESCONOCIDO;COSTA RICA;SAN JOSE;GOICOECHEA
HOMICIDIO;DISCUSION/RI&#209;30/4/2022;21:00:00 - 23:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;NICARAGUA;ALAJUELA;ALAJUELA
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;30/9/2022;21:00:00 - 23:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;LIMÓN
HOMICIDIO;DISCUSION/RI&#209;7/5/2022;21:00:00 - 23:59:59;PERSONA;DROGADICTO [PERSONA];Mayor de edad;HOMBRE;Desconocido;ALAJUELA;SAN CARLOS
HOMICIDIO;DISCUSION/RI&#209;9/5/2022;06:00:00 - 08:59:59;PERSONA;FINQUERO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;HEREDIA;SARAPIQUÍ
HOMICIDIO;DISCUSION/RI&#209;10/5/2022;12:00:00 - 14:59:59;PERSONA;PRIVADO DE LIBERTAD [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;SAN JOSE;PÉREZ ZELEDÓN
HOMICIDIO;DISCUSION/RI&#209;16/5/2022;09:00:00 - 11:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;SAN JOSE;ALAJUELITA
HOMICIDIO;DISCUSION/RI&#209;22/5/2022;03:00:00 - 05:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;HEREDIA;SAN RAFAEL
HOMICIDIO;DISCUSION/RI&#209;22/5/2022;06:00:00 - 08:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;GUANACASTE;NICOYA
HOMICIDIO;DISCUSION/RI&#209;29/5/2022;15:00:00 - 17:59:59;PERSONA;PRIVADO DE LIBERTAD [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;ALAJUELA;ALAJUELA
HOMICIDIO;DISCUSION/RI&#209;29/5/2022;15:00:00 - 17:59:59;PERSONA;PRIVADO DE LIBERTAD [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;ALAJUELA;ALAJUELA
HOMICIDIO;DISCUSION/RI&#209;5/6/2022;00:00:00 - 02:59:59;PERSONA;FINQUERO [PERSONA];Desconocido;HOMBRE;NICARAGUA;GUANACASTE;BAGACES
HOMICIDIO;DISCUSION/RI&#209;9/6/2022;06:00:00 - 08:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Desconocido;HOMBRE;NICARAGUA;ALAJUELA;PALMARES
HOMICIDIO;DISCUSION/RI&#209;11/6/2022;00:00:00 - 02:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;DESCONOCIDO;COSTA RICA;ALAJUELA;ALAJUELA
HOMICIDIO;DISCUSION/RI&#209;13/6/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;PUNTARENAS;ESPARZA
HOMICIDIO;DISCUSION/RI&#209;10/6/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;DESCONOCIDO;COSTA RICA;PUNTARENAS;GARABITO
HOMICIDIO;DISCUSION/RI&#209;18/6/2022;03:00:00 - 05:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Desconocido;HOMBRE;COSTA RICA;SAN JOSE;SAN JOSÉ
HOMICIDIO;DISCUSION/RI&#209;19/6/2022;06:00:00 - 08:59:59;PERSONA;PEATON [PERSONA];Desconocido;HOMBRE;NICARAGUA;HEREDIA;HEREDIA
HOMICIDIO;DISCUSION/RI&#209;22/6/2022;15:00:00 - 17:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;ALAJUELA;SAN CARLOS
HOMICIDIO;DISCUSION/RI&#209;24/6/2022;06:00:00 - 08:59:59;PERSONA;PRIVADO DE LIBERTAD [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;ALAJUELA;ALAJUELA
HOMICIDIO;DISCUSION/RI&#209;1/7/2022;15:00:00 - 17:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;PUNTARENAS;GARABITO
HOMICIDIO;DISCUSION/RI&#209;2/7/2022;21:00:00 - 23:59:59;PERSONA;EMPRESARIO/COMERCIANTE [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;PUNTARENAS;QUEPOS
HOMICIDIO;DISCUSION/RI&#209;11/7/2022;00:00:00 - 02:59:59;PERSONA;CLIENTE LOCAL COMERCIAL [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;PUNTARENAS;BUENOS AIRES
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;22/10/2022;09:00:00 - 11:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;LIMÓN
HOMICIDIO;DISCUSION/RI&#209;17/7/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Desconocido;HOMBRE;COSTA RICA;HEREDIA;HEREDIA
HOMICIDIO;DISCUSION/RI&#209;19/7/2022;15:00:00 - 17:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;SAN JOSE;SAN JOSÉ
HOMICIDIO;DISCUSION/RI&#209;21/7/2022;12:00:00 - 14:59:59;PERSONA;PRIVADO DE LIBERTAD [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;ALAJUELA;ALAJUELA
HOMICIDIO;DISCUSION/RI&#209;22/7/2022;15:00:00 - 17:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;ALAJUELA;SAN CARLOS
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;25/10/2022;21:00:00 - 23:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;LIMÓN
HOMICIDIO;DISCUSION/RI&#209;30/7/2022;06:00:00 - 08:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;NICARAGUA;SAN JOSE;SAN JOSÉ
HOMICIDIO;DISCUSION/RI&#209;7/8/2022;12:00:00 - 14:59:59;PERSONA;EMPRESARIO/COMERCIANTE [PERSONA];Adulto Mayor;HOMBRE;COSTA RICA;ALAJUELA;RIO CUARTO
HOMICIDIO;DISCUSION/RI&#209;9/8/2022;15:00:00 - 17:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;ALAJUELA;LOS CHILES
HOMICIDIO;DISCUSION/RI&#209;9/8/2022;00:00:00 - 02:59:59;PERSONA;PRIVADO DE LIBERTAD [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;ALAJUELA;ALAJUELA
HOMICIDIO;AJUSTE DE CUENTAS/VENGANZA;25/10/2022;21:00:00 - 23:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;LIMÓN
HOMICIDIO;DISCUSION/RI&#209;14/8/2022;00:00:00 - 02:59:59;PERSONA;CLIENTE LOCAL COMERCIAL [PERSONA];Mayor de edad;HOMBRE;NICARAGUA;ALAJUELA;GRECIA
HOMICIDIO;DISCUSION/RI&#209;16/8/2022;06:00:00 - 08:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;MUJER;COSTA RICA;PUNTARENAS;CORREDORES
HOMICIDIO;DISCUSION/RI&#209;16/8/2022;21:00:00 - 23:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;DESCONOCIDO;COSTA RICA;ALAJUELA;ALAJUELA
HOMICIDIO;DISCUSION/RI&#209;18/8/2022;21:00:00 - 23:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;ALAJUELA;ALAJUELA
HOMICIDIO;DISCUSION/RI&#209;17/2/2022;18:00:00 - 20:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;LIMÓN
HOMICIDIO;DISCUSION/RI&#209;29/8/2022;09:00:00 - 11:59:59;PERSONA;FINQUERO [PERSONA];Desconocido;HOMBRE;Desconocido;GUANACASTE;BAGACES
HOMICIDIO;DISCUSION/RI&#209;2/9/2022;03:00:00 - 05:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;ALAJUELA;SAN RAMON
HOMICIDIO;DISCUSION/RI&#209;5/9/2022;00:00:00 - 02:59:59;PERSONA;CLIENTE LOCAL COMERCIAL [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;CARTAGO;CARTAGO
HOMICIDIO;DISCUSION/RI&#209;5/9/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;PUNTARENAS;BUENOS AIRES
HOMICIDIO;DISCUSION/RI&#209;27/2/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;LIMÓN
HOMICIDIO;DISCUSION/RI&#209;11/9/2022;06:00:00 - 08:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;SAN JOSE;ASERRÍ
HOMICIDIO;DISCUSION/RI&#209;14/9/2022;21:00:00 - 23:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;CARTAGO;TURRIALBA
HOMICIDIO;DISCUSION/RI&#209;16/9/2022;21:00:00 - 23:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;NICARAGUA;GUANACASTE;NICOYA
HOMICIDIO;DISCUSION/RI&#209;17/9/2022;15:00:00 - 17:59:59;PERSONA;PEATON [PERSONA];Desconocido;HOMBRE;Desconocido;ALAJUELA;SAN CARLOS
HOMICIDIO;DISCUSION/RI&#209;29/9/2022;18:00:00 - 20:59:59;PERSONA;PEATON [PERSONA];Menor de edad;HOMBRE;COSTA RICA;CARTAGO;CARTAGO
HOMICIDIO;DISCUSION/RI&#209;29/9/2022;12:00:00 - 14:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;HEREDIA;FLORES
HOMICIDIO;DISCUSION/RI&#209;3/10/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;Desconocido;SAN JOSE;SAN JOSÉ
HOMICIDIO;DISCUSION/RI&#209;23/10/2022;12:00:00 - 14:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Desconocido;HOMBRE;Desconocido;SAN JOSE;SAN JOSÉ
HOMICIDIO;DISCUSION/RI&#209;27/10/2022;12:00:00 - 14:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Adulto Mayor;HOMBRE;COSTA RICA;SAN JOSE;ALAJUELITA
HOMICIDIO;DISCUSION/RI&#209;27/10/2022;18:00:00 - 20:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;DESCONOCIDO;COSTA RICA;PUNTARENAS;PUNTARENAS
HOMICIDIO;DISCUSION/RI&#209;1/11/2022;00:00:00 - 02:59:59;PERSONA;INDIGENTE [PERSONA];Mayor de edad;DESCONOCIDO;Desconocido;SAN JOSE;SAN JOSÉ
HOMICIDIO;DISCUSION/RI&#209;29/10/2022;21:00:00 - 23:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;NICARAGUA;HEREDIA;SARAPIQUÍ
HOMICIDIO;DISCUSION/RI&#209;6/11/2022;00:00:00 - 02:59:59;PERSONA;CLIENTE BANCARIO [PERSONA];Mayor de edad;DESCONOCIDO;COSTA RICA;LIMON;SIQUIRRES
HOMICIDIO;DISCUSION/RI&#209;12/11/2022;06:00:00 - 08:59:59;PERSONA;MENOR DE EDAD [PERSONA];Menor de edad;DESCONOCIDO;COSTA RICA;PUNTARENAS;PUNTARENAS
HOMICIDIO;DISCUSION/RI&#209;12/11/2022;21:00:00 - 23:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;PANAMA;PUNTARENAS;COTO BRUS
HOMICIDIO;DISCUSION/RI&#209;12/11/2022;03:00:00 - 05:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Menor de edad;MUJER;COSTA RICA;HEREDIA;HEREDIA
HOMICIDIO;DISCUSION/RI&#209;12/11/2022;03:00:00 - 05:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;HEREDIA;HEREDIA
HOMICIDIO;DISCUSION/RI&#209;15/11/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;HEREDIA;SANTO DOMINGO
HOMICIDIO;FEMICIDIO;11/1/2022;00:00:00 - 02:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;MUJER;COSTA RICA;HEREDIA;SAN RAFAEL
HOMICIDIO;FEMICIDIO;19/2/2022;06:00:00 - 08:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;MUJER;COSTA RICA;HEREDIA;HEREDIA
HOMICIDIO;FEMICIDIO;21/2/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;MUJER;COSTA RICA;LIMON;MATINA
HOMICIDIO;FEMICIDIO;3/3/2022;21:00:00 - 23:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;MUJER;COSTA RICA;GUANACASTE;SANTA CRUZ
HOMICIDIO;FEMICIDIO;6/5/2022;06:00:00 - 08:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;MUJER;NICARAGUA;ALAJUELA;ALAJUELA
HOMICIDIO;FEMICIDIO;13/5/2022;03:00:00 - 05:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;MUJER;COSTA RICA;HEREDIA;HEREDIA
HOMICIDIO;FEMICIDIO;18/9/2022;09:00:00 - 11:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;MUJER;COSTA RICA;PUNTARENAS;CORREDORES
HOMICIDIO;NO DETERMINADO;14/1/2022;12:00:00 - 14:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;SAN JOSE;SAN JOSÉ
HOMICIDIO;NO DETERMINADO;17/1/2022;18:00:00 - 20:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;PUNTARENAS;BUENOS AIRES
HOMICIDIO;NO DETERMINADO;25/2/2022;15:00:00 - 17:59:59;PERSONA;FINQUERO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;PUNTARENAS;BUENOS AIRES
HOMICIDIO;NO DETERMINADO;13/6/2022;12:00:00 - 14:59:59;PERSONA;PEATON [PERSONA];Desconocido;HOMBRE;Desconocido;LIMON;TALAMANCA
HOMICIDIO;NO DETERMINADO;3/7/2022;06:00:00 - 08:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Desconocido;HOMBRE;NICARAGUA;PUNTARENAS;BUENOS AIRES
HOMICIDIO;NO DETERMINADO;31/7/2022;15:00:00 - 17:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;SAN JOSE;SAN JOSÉ
